country region code,country region,sub region 1,sub region 2,metro area,iso 3166_2 code,census fips code,place id,date,retail and recreation percent change from baseline,grocery and pharmacy percent change from baseline,parks percent change from baseline,transit stations percent change from baseline,workplaces percent change from baseline,residential percent change from baseline
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,3/31/2020,-28,-11,-33,-41,-31,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/1/2020,-24,-5,-31,-40,-31,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/2/2020,-27,-10,-30,-44,-32,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/3/2020,-32,-16,-40,-50,-31,15
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/4/2020,-34,-17,-48,-53,-23,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/5/2020,-35,-18,-55,-56,-13,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/6/2020,-28,-17,-34,-49,-31,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/7/2020,-30,-17,-34,-46,-32,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/8/2020,-26,-11,-33,-45,-32,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/9/2020,-24,-9,-26,-42,-31,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/10/2020,-34,-20,-38,-55,-56,20
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/11/2020,-34,-19,-47,-56,-28,15
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/12/2020,-36,-22,-54,-58,-12,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/13/2020,-23,-13,-28,-48,-29,15
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/14/2020,-26,-14,-29,-46,-31,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/15/2020,-25,-12,-30,-45,-30,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/16/2020,-27,-15,-29,-47,-30,15
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/17/2020,-30,-17,-37,-51,-30,15
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/18/2020,-33,-18,-47,-53,-21,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/19/2020,-35,-21,-54,-57,-9,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/20/2020,-23,-13,-27,-48,-28,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/21/2020,-24,-12,-28,-45,-29,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/22/2020,-22,-7,-27,-42,-29,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/23/2020,-23,-6,-25,-43,-32,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/24/2020,-42,-23,-44,-58,-37,20
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/25/2020,-43,-26,-54,-62,-27,18
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/26/2020,-43,-27,-60,-65,-12,18
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/27/2020,-31,-19,-33,-55,-30,17
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/28/2020,-36,-22,-36,-56,-33,17
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/29/2020,-36,-23,-39,-58,-33,17
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,4/30/2020,-33,-15,-33,-55,-32,17
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/1/2020,-39,-20,-42,-64,-57,23
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/2/2020,-40,-21,-51,-63,-27,18
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/3/2020,-42,-25,-59,-67,-11,17
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/4/2020,-31,-16,-33,-58,-31,17
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/5/2020,-32,-15,-34,-55,-33,17
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/6/2020,-29,-10,-32,-54,-32,17
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/7/2020,-32,-15,-31,-60,-55,23
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/8/2020,-34,-17,-41,-61,-32,19
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/9/2020,-40,-23,-53,-64,-25,18
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/10/2020,-36,-18,-56,-65,-8,16
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/11/2020,-29,-15,-33,-57,-31,18
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/12/2020,-25,-7,-28,-51,-31,16
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/13/2020,-25,-8,-29,-52,-31,16
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/14/2020,-25,-9,-27,-53,-31,16
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/15/2020,-27,-8,-35,-55,-30,16
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/16/2020,-27,-7,-42,-57,-21,15
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/17/2020,-30,-12,-53,-62,-4,16
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/18/2020,-24,-9,-31,-54,-31,17
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/19/2020,-23,-4,-29,-49,-31,16
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/20/2020,-16,8,-25,-45,-31,15
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/21/2020,-19,4,-22,-50,-55,20
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/22/2020,-21,5,-28,-53,-43,18
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/23/2020,-29,3,-41,-58,-40,18
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/24/2020,-45,-33,-55,-69,-24,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/25/2020,-32,-17,-21,-61,-69,21
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/26/2020,-36,-22,-32,-59,-48,17
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/27/2020,-22,-3,-24,-52,-41,15
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/28/2020,-35,-22,-36,-59,-39,18
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/29/2020,-24,-3,-31,-54,-35,16
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/30/2020,-31,-13,-43,-58,-25,15
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,5/31/2020,-29,-14,-47,-60,-3,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/1/2020,-17,-5,-16,-51,-55,20
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/2/2020,-19,-3,-24,-45,-26,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/3/2020,-16,0,-22,-44,-26,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/4/2020,-18,-4,-21,-46,-26,15
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/5/2020,-23,-7,-31,-51,-25,15
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/6/2020,-26,-10,-40,-53,-16,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/7/2020,-24,-10,-42,-55,0,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/8/2020,-15,-5,-20,-48,-23,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/9/2020,-17,-6,-20,-44,-23,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/10/2020,-14,-2,-19,-42,-23,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/11/2020,-15,-5,-17,-43,-23,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/12/2020,-19,-8,-27,-47,-22,15
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/13/2020,-19,-8,-30,-47,-13,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/14/2020,-23,-12,-38,-52,1,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/15/2020,-12,-5,-17,-43,-22,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/16/2020,-13,-3,-16,-39,-22,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/17/2020,-12,-2,-17,-38,-22,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/18/2020,-16,-6,-17,-41,-22,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/19/2020,-19,-8,-26,-45,-22,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/20/2020,-18,-6,-27,-45,-11,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/21/2020,-20,-10,-31,-49,2,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/22/2020,-12,-6,-15,-41,-23,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/23/2020,-14,-6,-15,-39,-24,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/24/2020,-13,-4,-16,-38,-23,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/25/2020,-15,-6,-15,-40,-23,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/26/2020,-19,-8,-25,-43,-23,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/27/2020,-18,-6,-24,-42,-13,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/28/2020,-19,-9,-26,-46,2,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/29/2020,-12,-5,-14,-40,-23,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,6/30/2020,-11,-1,-14,-37,-23,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/1/2020,-9,4,-14,-35,-23,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/2/2020,-11,1,-12,-36,-23,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/3/2020,-15,-2,-22,-40,-23,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/4/2020,-14,-2,-21,-39,-14,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/5/2020,-15,-4,-21,-43,1,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/6/2020,-17,-10,-23,-41,-25,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/7/2020,-8,3,-11,-33,-24,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/8/2020,-9,0,-13,-33,-23,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/9/2020,-12,-3,-12,-36,-23,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/10/2020,-16,-5,-22,-39,-22,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/11/2020,-15,-4,-22,-40,-11,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/12/2020,-15,-5,-22,-43,2,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/13/2020,-10,-4,-15,-39,-21,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/14/2020,-12,-5,-17,-36,-22,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/15/2020,-12,-4,-21,-38,-21,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/16/2020,-12,-4,-14,-37,-21,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/17/2020,-16,-7,-24,-41,-20,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/18/2020,-15,-5,-23,-41,-10,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/19/2020,-17,-8,-24,-44,2,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/20/2020,-10,-4,-16,-39,-21,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/21/2020,-13,-6,-19,-38,-22,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/22/2020,-11,-3,-18,-37,-21,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/23/2020,-14,-6,-16,-38,-21,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/24/2020,-16,-7,-23,-41,-20,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/25/2020,-15,-4,-22,-39,-11,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/26/2020,-16,-7,-22,-43,2,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/27/2020,-10,-4,-14,-38,-21,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/28/2020,-12,-2,-14,-34,-21,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/29/2020,-10,1,-16,-31,-22,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/30/2020,-5,11,-3,-22,-23,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,7/31/2020,-27,-15,-10,-47,-61,20
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/1/2020,-17,-2,-15,-42,-25,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/2/2020,-15,-2,-19,-35,-2,8
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/3/2020,-7,3,-9,-31,-22,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/4/2020,-9,1,-11,-31,-23,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/5/2020,-7,4,-12,-31,-22,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/6/2020,-9,2,-8,-32,-22,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/7/2020,-12,-2,-17,-36,-21,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/8/2020,-11,0,-17,-35,-11,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/9/2020,-12,-3,-16,-38,2,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/10/2020,-6,2,-7,-32,-20,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/11/2020,-11,-3,-12,-31,-22,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/12/2020,-6,4,-11,-31,-21,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/13/2020,-8,0,-8,-31,-21,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/14/2020,-12,-2,-17,-33,-20,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/15/2020,-10,2,-14,-26,-11,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/16/2020,-11,-2,-6,-34,2,8
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/17/2020,-5,-1,40,-27,-55,16
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/18/2020,-8,1,-5,-26,-20,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/19/2020,-6,5,-4,-24,-20,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/20/2020,-10,-2,22,-24,-51,17
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/21/2020,-13,-4,-6,-35,-35,15
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/22/2020,-14,-5,-9,-34,-12,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/23/2020,-16,-8,-13,-33,3,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/24/2020,-9,-3,-9,-32,-19,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/25/2020,-10,-1,-10,-31,-19,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/26/2020,-9,1,-11,-31,-19,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/27/2020,-11,-1,-8,-33,-19,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/28/2020,-14,-3,-19,-35,-19,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/29/2020,-13,-1,-17,-36,-8,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/30/2020,-11,-1,-10,-36,5,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,8/31/2020,-7,2,-7,-32,-18,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/1/2020,-8,5,-9,-29,-19,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/2/2020,-7,6,-9,-29,-20,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/3/2020,-9,1,-7,-32,-20,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/4/2020,-11,1,-14,-33,-19,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/5/2020,-9,4,-8,-32,-10,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/6/2020,-9,2,-3,-35,2,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/7/2020,-5,3,-4,-31,-20,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/8/2020,-7,3,-5,-29,-20,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/9/2020,-6,4,-6,-29,-19,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/10/2020,-8,1,-3,-31,-20,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/11/2020,-12,-2,-13,-33,-20,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/12/2020,-10,-1,-7,-32,-11,7
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/13/2020,-11,-3,-4,-35,1,7
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/14/2020,-8,-2,-5,-32,-18,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/15/2020,-9,-2,-7,-32,-18,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/16/2020,-8,0,-7,-32,-19,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/17/2020,-11,-3,-6,-34,-19,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/18/2020,-14,-4,-15,-36,-19,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/19/2020,-12,-1,-11,-35,-10,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/20/2020,-14,-3,-9,-38,2,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/21/2020,-11,-3,-10,-34,-20,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/22/2020,-16,-6,-15,-33,-21,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/23/2020,-15,-3,-10,-28,-21,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/24/2020,-18,-6,-9,-29,-21,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/25/2020,-20,-5,-18,-33,-20,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/26/2020,-18,-3,-13,-33,-11,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/27/2020,-18,-5,-9,-37,-1,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/28/2020,-16,-4,-9,-33,-20,14
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/29/2020,-18,-4,-12,-32,-21,13
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,9/30/2020,-14,3,-10,-29,-22,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/1/2020,-15,5,-5,-31,-22,7
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/2/2020,-15,4,-13,-33,-23,7
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/3/2020,-12,6,-9,-30,-16,5
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/4/2020,-12,3,-6,-32,-9,4
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/5/2020,-11,2,-5,-31,-24,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/6/2020,-13,2,-8,-31,-24,6
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/7/2020,-10,5,-5,-30,-22,7
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/8/2020,-12,2,5,-29,-21,10
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/9/2020,-14,-1,-10,-33,-20,12
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/10/2020,-17,-4,-17,-34,-12,11
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/11/2020,-12,0,-3,-31,-1,9
ID,Indonesia,East Java,,,ID-JI,,ChIJxbXun_eToy0RULh8yvsLAwE,10/12/2020,-10,0,-2,-27,-20,12
